Source Destination StartTime EndTime Duration
3 105 1229370480 1229376660 6180
3 157 1229378400 1229386200 7800
3 128 1229390040 1229395200 5160
3 198 1229351220 1229357160 5940
3 119 1229389740 1229394180 4440
3 157 1229352780 1229360400 7620
3 235 1229378280 1229381700 3420
3 27 1229350080 1229362680 12600
3 209 1229375700 1229381760 6060
3 105 1229357100 1229363040 5940
3 90 1229360940 1229365500 4560
3 152 1229374380 1229377500 3120
3 63 1229357820 1229363160 5340
3 116 1229342520 1229349660 7140
3 147 1229357520 1229360160 2640
3 92 1229345940 1229353560 7620
3 123 1229370480 1229376900 6420
3 90 1229371200 1229375640 4440
3 31 1229369220 1229379000 9780
3 157 1229388300 1229396340 8040
3 177 1229385720 1229399520 13800
3 7 1229385600 1229394300 8700
3 7 1229367420 1229376360 8940
3 146 1229373900 1229376960 3060
3 149 1229342640 1229345820 3180
3 157 1229371440 1229379480 8040
3 115 1229367600 1229372100 4500
3 233 1229372760 1229376480 3720
3 27 1229376840 1229389440 12600
3 48 1229370780 1229375340 4560
3 124 1229361660 1229364720 3060
3 101 1229387040 1229396400 9360
3 199 1229367360 1229371140 3780
3 63 1229335440 1229340780 5340
3 234 1229374500 1229377800 3300
3 105 1229390040 1229396220 6180
3 48 1229338680 1229343120 4440
3 134 1229335980 1229342400 6420
3 90 1229353860 1229358420 4560
3 209 1229386740 1229392800 6060
3 55 1229350560 1229383680 33120
3 146 1229388900 1229392260 3360
3 16 1229347800 1229364120 16320
3 135 1229343900 1229352060 8160
3 16 1229350980 1229367300 16320
3 146 1229362200 1229366040 3840
3 26 1229385300 1229401800 16500
3 16 1229367480 1229383800 16320
3 50 1229335200 1229342580 7380
3 16 1229387280 1229403600 16320
3 114 1229360880 1229368320 7440
3 32 1229348880 1229366220 17340
3 32 1229357100 1229374440 17340
3 32 1229381880 1229399220 17340
3 81 1229382540 1229389680 7140
3 50 1229369940 1229377740 7800
3 32 1229367480 1229384400 16920
3 32 1229387040 1229404380 17340
3 86 1229381940 1229389020 7080
3 4 1229369940 1229377140 7200
3 34 1229346000 1229351340 5340
3 32 1229346720 1229364300 17580
3 31 1229357400 1229367840 10440
3 135 1229361540 1229369580 8040
3 12 1229342460 1229351820 9360
3 12 1229345820 1229355840 10020
3 70 1229392020 1229397660 5640
3 12 1229348880 1229358600 9720
3 5 1229383440 1229388300 4860
3 12 1229381820 1229391240 9420
3 1 1229392380 1229396880 4500
3 12 1229355600 1229365440 9840
3 12 1229356980 1229366700 9720
3 91 1229381100 1229385300 4200
3 19 1229387040 1229392740 5700
3 19 1229375700 1229381460 5760
3 32 1229361360 1229378940 17580
3 45 1229381940 1229388900 6960
3 64 1229390400 1229395860 5460
3 23 1229387400 1229403840 16440
3 2 1229337540 1229343960 6420
3 50 1229383800 1229391420 7620
3 26 1229348700 1229365200 16500
3 5 1229391900 1229396340 4440
3 87 1229381340 1229385840 4500
3 34 1229342880 1229348220 5340
3 10 1229374200 1229380860 6660
3 63 1229348760 1229354400 5640
3 63 1229387400 1229392920 5520
3 86 1229361300 1229368200 6900
3 26 1229356740 1229373240 16500
3 7 1229374500 1229383740 9240
3 115 1229349000 1229354040 5040
3 33 1229353800 1229360220 6420
3 88 1229348880 1229365440 16560
3 23 1229376720 1229393400 16680
3 50 1229362500 1229370300 7800
3 38 1229348940 1229365380 16440
3 33 1229345640 1229352120 6480
3 34 1229367900 1229373240 5340
3 148 1229381700 1229388060 6360
3 19 1229349000 1229354760 5760
3 25 1229375460 1229391300 15840
3 103 1229351700 1229359080 7380
3 25 1229349000 1229364840 15840
3 2 1229361300 1229368080 6780
3 5 1229342460 1229347080 4620
3 19 1229343660 1229349240 5580
3 108 1229381940 1229388360 6420
3 1 1229381100 1229386200 5100
3 2 1229371080 1229377860 6780
3 50 1229345820 1229353140 7320
3 45 1229361300 1229368260 6960
3 34 1229392080 1229397120 5040
3 50 1229390700 1229397660 6960
3 108 1229363640 1229369760 6120
3 88 1229385360 1229401620 16260
3 97 1229361120 1229365020 3900
3 114 1229385240 1229392680 7440
3 148 1229362260 1229368560 6300
3 5 1229370300 1229375160 4860
3 38 1229386200 1229402640 16440
3 115 1229387700 1229392500 4800
3 103 1229343240 1229350680 7440
3 109 1229338260 1229346360 8100
3 34 1229339100 1229344560 5460
3 109 1229350680 1229358720 8040
3 109 1229356740 1229365260 8520
3 109 1229362440 1229370720 8280
3 109 1229375100 1229383440 8340
3 109 1229347560 1229355840 8280
3 109 1229378580 1229386860 8280
3 109 1229384700 1229392920 8220
3 34 1229353500 1229358840 5340
3 34 1229361360 1229366700 5340
3 103 1229372400 1229380020 7620
3 4 1229381700 1229388720 7020
3 83 1229343540 1229360700 17160
3 1 1229365200 1229370420 5220
3 26 1229370180 1229386680 16500
3 10 1229351100 1229357880 6780
3 23 1229357820 1229374260 16440
3 7 1229348400 1229357640 9240
3 4 1229337000 1229344200 7200
3 1 1229340000 1229344800 4800
3 34 1229385540 1229390880 5340
3 34 1229349300 1229354640 5340
3 110 1229335200 1229341560 6360
3 110 1229338980 1229345400 6420
3 110 1229342700 1229349120 6420
3 23 1229348700 1229365140 16440
3 110 1229346240 1229352720 6480
3 110 1229349900 1229356320 6420
3 110 1229353260 1229359620 6360
3 110 1229356860 1229363340 6480
3 110 1229360700 1229367060 6360
3 110 1229364720 1229371140 6420
3 88 1229369040 1229385300 16260
3 110 1229367900 1229374320 6420
3 110 1229371500 1229377920 6420
3 110 1229375100 1229381520 6420
3 110 1229378400 1229384820 6420
3 110 1229382300 1229388720 6420
3 110 1229389200 1229395440 6240
3 47 1229335200 1229342580 7380
3 63 1229344680 1229350320 5640
3 64 1229339700 1229344920 5220
3 47 1229345760 1229353200 7440
3 47 1229350680 1229359500 8820
3 47 1229361120 1229369940 8820
3 63 1229377440 1229382960 5520
3 25 1229387280 1229403120 15840
3 47 1229370900 1229379780 8880
3 47 1229379780 1229388600 8820
3 146 1229383080 1229386440 3360
3 79 1229335380 1229343240 7860
3 79 1229338860 1229346720 7860
3 31 1229385900 1229395920 10020
3 79 1229342400 1229350380 7980
3 79 1229346240 1229354100 7860
3 79 1229349540 1229358060 8520
3 79 1229352900 1229361540 8640
3 25 1229370120 1229385960 15840
3 79 1229356500 1229365020 8520
3 79 1229360520 1229368980 8460
3 79 1229364000 1229372520 8520
3 34 1229378700 1229384040 5340
3 79 1229367780 1229376420 8640
3 79 1229371140 1229379660 8520
3 79 1229374800 1229383260 8460
3 79 1229388900 1229396340 7440
3 12 1229335200 1229344560 9360
3 33 1229370180 1229376780 6600
3 10 1229383260 1229389980 6720
3 64 1229362200 1229367720 5520
3 10 1229391300 1229398140 6840
3 48 1229360940 1229365980 5040
3 31 1229375700 1229385900 10200
3 34 1229375100 1229380440 5340
3 34 1229357100 1229362440 5340
3 47 1229390040 1229397720 7680
3 109 1229389500 1229397600 8100
3 32 1229338800 1229356140 17340
3 79 1229378700 1229387160 8460
3 16 1229343360 1229359680 16320
3 50 1229378700 1229386140 7440
3 109 1229370480 1229378760 8280
3 32 1229342460 1229359140 16680
3 4 1229361360 1229368620 7260
3 16 1229382000 1229398500 16500
3 32 1229376900 1229394240 17340
3 12 1229368980 1229378700 9720
3 70 1229381100 1229386740 5640
3 33 1229335680 1229342160 6480
3 23 1229370180 1229386620 16440
3 12 1229375640 1229385120 9480
3 16 1229376060 1229392380 16320
3 16 1229356860 1229373180 16320
3 26 1229376600 1229393100 16500
3 33 1229361120 1229367720 6600
3 12 1229386800 1229396280 9480
3 33 1229379060 1229385660 6600
3 23 1229342700 1229359380 16680
3 103 1229362440 1229370300 7860
3 87 1229351760 1229356260 4500
3 70 1229364960 1229370600 5640
3 50 1229350980 1229358240 7260
3 87 1229342400 1229346900 4500
3 64 1229381400 1229386740 5340
3 77 1229361360 1229369760 8400
3 10 1229343540 1229350260 6720
3 103 1229383440 1229391060 7620
3 10 1229363100 1229369820 6720
3 135 1229382540 1229390580 8040
3 33 1229391360 1229397420 6060
3 48 1229378820 1229383680 4860
3 29 1229375160 1229384700 9540
3 95 1229386200 1229394840 8640
3 29 1229362980 1229372520 9540
3 15 1229356500 1229371260 14760
3 24 1229376060 1229390160 14100
3 125 1229361060 1229368920 7860
3 95 1229348400 1229357040 8640
3 20 1229339400 1229348940 9540
3 80 1229343540 1229354760 11220
3 20 1229352300 1229361900 9600
3 20 1229361300 1229370900 9600
3 20 1229371860 1229381460 9600
3 20 1229383800 1229393400 9600
3 15 1229366820 1229381580 14760
3 29 1229346000 1229355540 9540
3 15 1229387640 1229402400 14760
3 29 1229379060 1229388600 9540
3 20 1229347980 1229357520 9540
3 15 1229377740 1229392500 14760
3 78 1229378460 1229389080 10620
3 24 1229347440 1229361540 14100
3 24 1229356560 1229370660 14100
3 15 1229342640 1229357400 14760
3 125 1229384400 1229392260 7860
3 2 1229347800 1229354580 6780
3 2 1229364000 1229370420 6420
3 2 1229341200 1229348040 6840
3 2 1229335200 1229342040 6840
3 2 1229358600 1229364900 6300
3 2 1229370900 1229377440 6540
3 2 1229380200 1229386920 6720
3 15 1229368200 1229383020 14820
3 15 1229381400 1229395620 14220
3 15 1229344200 1229358540 14340
3 50 1229381100 1229388660 7560
3 50 1229334300 1229341860 7560
3 50 1229355300 1229362500 7200
3 50 1229372700 1229379840 7140
3 50 1229348100 1229355480 7380
3 50 1229363400 1229370540 7140
3 50 1229339700 1229347020 7320
3 24 1229331600 1229345580 13980
3 24 1229352000 1229366100 14100
3 24 1229364600 1229378460 13860
3 24 1229340000 1229354580 14580
3 24 1229375400 1229389500 14100
3 27 1229339700 1229353500 13800
3 27 1229371920 1229385360 13440
3 4 1229334300 1229342100 7800
3 4 1229338800 1229346660 7860
3 4 1229347500 1229354700 7200
3 4 1229352000 1229359440 7440
3 4 1229356500 1229364120 7620
3 4 1229367000 1229374560 7560
3 4 1229381700 1229388900 7200
3 4 1229374800 1229382180 7380
3 155 1229366100 1229369700 3600
3 134 1229381700 1229388000 6300
3 110 1229347800 1229354100 6300
3 71 1229374800 1229377500 2700
3 123 1229343000 1229349300 6300
3 48 1229374200 1229378700 4500
3 108 1229384700 1229390700 6000
3 133 1229354400 1229361600 7200
3 110 1229356200 1229361900 5700
3 136 1229343900 1229346900 3000
3 192 1229383500 1229386500 3000
3 136 1229382600 1229385600 3000
3 63 1229374800 1229380500 5700
3 48 1229358300 1229362500 4200
3 113 1229386200 1229391900 5700
3 98 1229371500 1229377800 6300
3 158 1229343900 1229346900 3000
3 110 1229366400 1229372400 6000
3 158 1229368500 1229371500 3000
3 158 1229386800 1229389800 3000
3 98 1229351400 1229358000 6600
3 97 1229338800 1229342400 3600
3 105 1229388900 1229395200 6300
3 234 1229380500 1229383800 3300
3 124 1229371500 1229374800 3300
3 98 1229342700 1229349000 6300
3 10 1229341500 1229348400 6900
3 98 1229385600 1229392200 6600
3 155 1229349300 1229353200 3900
3 140 1229357100 1229361000 3900
3 97 1229362800 1229366400 3600
3 71 1229346900 1229349600 2700
3 1 1229367000 1229371200 4200
3 142 1229367300 1229374800 7500
3 90 1229361900 1229366400 4500
3 133 1229364600 1229371800 7200
3 268 1229352300 1229356800 4500
3 268 1229387100 1229391600 4500
3 244 1229377800 1229382600 4800
3 268 1229357400 1229361900 4500
3 116 1229342100 1229349000 6900
3 67 1229383200 1229388900 5700
3 123 1229368200 1229374500 6300
3 63 1229349600 1229355600 6000
3 155 1229391600 1229395200 3600
3 146 1229357100 1229359800 2700
3 87 1229378700 1229383200 4500
3 2 1229361600 1229368500 6900
3 140 1229340300 1229344200 3900
3 151 1229349900 1229353200 3300
3 62 1229356200 1229361600 5400
3 108 1229361000 1229367000 6000
3 124 1229363400 1229366400 3000
3 108 1229348400 1229354100 5700
3 70 1229341500 1229346600 5100
3 192 1229353800 1229356800 3000
3 262 1229360700 1229364600 3900
3 63 1229338500 1229344200 5700
3 137 1229347800 1229351100 3300
3 95 1229385000 1229393400 8400
3 48 1229340600 1229344800 4200
3 268 1229364600 1229368800 4200
3 146 1229346600 1229349600 3000
3 123 1229390100 1229396400 6300
3 98 1229361600 1229367900 6300
3 200 1229349900 1229352900 3000
3 72 1229364000 1229369100 5100
3 200 1229369100 1229372100 3000
3 268 1229372400 1229376600 4200
3 200 1229392200 1229395200 3000
3 110 1229382000 1229388000 6000
3 70 1229361300 1229366700 5400
3 137 1229389500 1229393100 3600
3 234 1229355000 1229358000 3000
3 90 1229343300 1229347800 4500
3 124 1229339400 1229342100 2700
3 123 1229379600 1229386200 6600
3 149 1229373900 1229376900 3000
3 72 1229344800 1229349900 5100
3 72 1229373900 1229379300 5400
3 48 1229337300 1229341500 4200
3 133 1229381100 1229388000 6900
3 71 1229358900 1229361300 2400
3 142 1229381700 1229389500 7800
3 140 1229370300 1229374200 3900
3 48 1229368200 1229372400 4200
3 134 1229346000 1229352000 6000
3 71 1229381100 1229384100 3000
3 151 1229385600 1229388600 3000
3 87 1229343300 1229347500 4200
3 1 1229387400 1229391900 4500
3 105 1229369100 1229375100 6000
3 110 1229388900 1229394900 6000
3 192 1229388600 1229391600 3000
3 192 1229363100 1229366100 3000
3 72 1229354100 1229359200 5100
3 124 1229345700 1229348400 2700
3 1 1229356200 1229360700 4500
3 97 1229378700 1229382300 3600
3 5 1229338800 1229343900 5100
3 103 1229359800 1229367300 7500
3 86 1229363700 1229370300 6600
3 123 1229386500 1229393100 6600
3 105 1229338800 1229345100 6300
3 11 1229342400 1229351100 8700
3 262 1229347800 1229351700 3900
3 62 1229339700 1229344800 5100
3 87 1229372700 1229377200 4500
3 72 1229340600 1229345700 5100
3 87 1229382600 1229387100 4500
3 86 1229383200 1229390100 6900
3 50 1229359500 1229366700 7200
3 115 1229391600 1229396100 4500
3 146 1229365500 1229368500 3000
3 155 1229373900 1229377500 3600
3 234 1229369700 1229373000 3300
3 77 1229345700 1229354400 8700
3 86 1229347200 1229354100 6900
3 50 1229390100 1229396700 6600
3 8 1229382600 1229393700 11100
3 115 1229348700 1229352900 4200
3 140 1229350200 1229354400 4200
3 63 1229365500 1229371200 5700
3 103 1229383200 1229390700 7500
3 171 1229347500 1229350200 2700
3 236 1229367600 1229371200 3600
3 155 1229356500 1229360100 3600
3 97 1229391300 1229394900 3600
3 87 1229381100 1229385600 4500
3 62 1229373000 1229378400 5400
3 113 1229369100 1229374800 5700
3 11 1229338800 1229347500 8700
3 97 1229351700 1229355300 3600
3 124 1229353500 1229356200 2700
3 115 1229352600 1229357100 4500
3 262 1229373000 1229376900 3900
3 171 1229370300 1229373000 2700
3 199 1229348100 1229351400 3300
3 133 1229342700 1229349900 7200
3 67 1229350800 1229356500 5700
3 64 1229349300 1229354400 5100
3 140 1229387700 1229391900 4200
3 48 1229346300 1229350500 4200
3 81 1229353200 1229359500 6300
3 11 1229360400 1229369100 8700
3 123 1229355300 1229361300 6000
3 151 1229372100 1229375100 3000
3 146 1229377800 1229381100 3300
3 103 1229349300 1229356800 7500
3 192 1229378400 1229381700 3300
3 2 1229338800 1229345400 6600
3 142 1229349300 1229357400 8100
3 87 1229359800 1229364000 4200
3 149 1229355900 1229358900 3000
3 124 1229391600 1229394600 3000
3 262 1229385000 1229388900 3900
3 11 1229364000 1229372700 8700
3 151 1229360400 1229363700 3300
3 10 1229383200 1229390100 6900
3 5 1229391300 1229396100 4800
3 87 1229369100 1229373300 4200
3 10 1229349900 1229356800 6900
3 90 1229391900 1229396340 4440
3 115 1229371200 1229375700 4500
3 4 1229349000 1229355900 6900
3 270 1229371500 1229374800 3300
3 199 1229365800 1229369400 3600
3 64 1229386200 1229391300 5100
3 87 1229356200 1229360400 4200
3 8 1229351400 1229362200 10800
3 270 1229386500 1229390100 3600
3 1 1229350500 1229355000 4500
3 171 1229353200 1229355900 2700
3 5 1229374500 1229379300 4800
3 19 1229362800 1229368200 5400
3 234 1229375700 1229379000 3300
3 146 1229388000 1229391300 3300
3 149 1229391600 1229394600 3000
3 90 1229377800 1229382300 4500
3 136 1229364000 1229367000 3000
3 90 1229351700 1229356200 4500
3 100 1229357700 1229363400 5700
3 113 1229380500 1229386500 6000
3 155 1229341500 1229345100 3600
3 268 1229340000 1229344200 4200
3 11 1229378400 1229386800 8400
3 269 1229381400 1229385000 3600
3 269 1229360400 1229363700 3300
3 157 1229345700 1229353200 7500
3 64 1229357100 1229362200 5100
3 157 1229381400 1229389140 7740
3 157 1229336700 1229344200 7500
3 70 1229385000 1229390400 5400
3 11 1229367600 1229376000 8400
3 157 1229361000 1229369100 8100
3 1 1229338200 1229342700 4500
3 105 1229349600 1229355900 6300
3 19 1229374800 1229380200 5400
3 157 1229376300 1229384100 7800
3 157 1229367000 1229374800 7800
3 270 1229352000 1229355300 3300
3 4 1229372400 1229379600 7200
3 5 1229352000 1229356800 4800
3 2 1229373000 1229379600 6600
3 2 1229346000 1229352600 6600
3 115 1229358000 1229362500 4500
3 5 1229360400 1229365200 4800
3 236 1229346600 1229350500 3900
3 72 1229368500 1229373600 5100
3 72 1229386500 1229391600 5100
3 115 1229340900 1229345400 4500
3 48 1229392200 1229396340 4140
3 134 1229367000 1229373000 6000
3 149 1229364900 1229367900 3000
3 171 1229382000 1229385000 3000
3 77 1229377200 1229386200 9000
3 87 1229386200 1229390700 4500
3 81 1229384700 1229391000 6300
3 137 1229370900 1229374500 3600
3 116 1229355300 1229362200 6900
3 116 1229370900 1229377800 6900
3 199 1229385000 1229388600 3600
3 34 1229352720 1229357940 5220
3 34 1229366700 1229372220 5520
3 34 1229373120 1229378580 5460
3 34 1229380500 1229385960 5460
3 34 1229386500 1229391840 5340
3 34 1229341080 1229347020 5940
3 34 1229346060 1229352060 6000
3 34 1229356800 1229362440 5640
3 105 1229336880 1229343180 6300
3 5 1229338860 1229343660 4800
3 5 1229378940 1229383860 4920
3 5 1229335200 1229340300 5100
3 5 1229345760 1229350860 5100
3 5 1229357340 1229362320 4980
3 5 1229363280 1229368440 5160
3 5 1229372400 1229377440 5040
3 5 1229383200 1229388000 4800
3 5 1229349600 1229354820 5220
3 34 1229337900 1229343480 5580
3 109 1229375100 1229383200 8100
3 80 1229346900 1229358000 11100
3 28 1229343600 1229347800 4200
3 224 1229349600 1229365200 15600
3 75 1229351100 1229361900 10800
3 88 1229355900 1229372100 16200
3 24 1229362200 1229376000 13800
3 12 1229366100 1229375700 9600
3 28 1229373600 1229377800 4200
3 79 1229387400 1229394600 7200
3 79 1229385600 1229393400 7800
3 79 1229383200 1229390940 7740
3 79 1229380200 1229388000 7800
3 79 1229377200 1229385300 8100
3 79 1229373900 1229382000 8100
3 79 1229371500 1229379600 8100
3 79 1229368500 1229376600 8100
3 79 1229364300 1229372400 8100
3 79 1229361000 1229368500 7500
3 79 1229358300 1229365800 7500
3 79 1229352600 1229360400 7800
3 79 1229349000 1229356800 7800
3 79 1229346000 1229353140 7140
3 79 1229342400 1229349600 7200
3 79 1229337900 1229345400 7500
3 79 1229335200 1229342100 6900
3 28 1229339700 1229343900 4200
3 50 1229379600 1229387100 7500
3 34 1229362800 1229367900 5100
3 34 1229367600 1229372700 5100
3 26 1229371200 1229387700 16500
3 109 1229350500 1229358300 7800
3 32 1229351700 1229369400 17700
3 81 1229362500 1229368800 6300
3 16 1229368200 1229383800 15600
3 110 1229336400 1229342400 6000
3 5 1229383500 1229388000 4500
3 97 1229385000 1229388900 3900
3 46 1229380200 1229391300 11100
3 16 1229373300 1229390100 16800
3 46 1229339100 1229349900 10800
3 24 1229373900 1229388000 14100
3 75 1229379000 1229390100 11100
3 16 1229386500 1229402700 16200
3 16 1229382300 1229398500 16200
3 12 1229378700 1229388600 9900
3 20 1229338800 1229348100 9300
3 20 1229350800 1229360400 9600
3 46 1229359500 1229370300 10800
3 28 1229351700 1229355900 4200
3 25 1229355000 1229370900 15900
3 80 1229335200 1229345700 10500
3 29 1229381400 1229391000 9600
3 110 1229361000 1229367300 6300
3 107 1229378700 1229395800 17100
3 34 1229346900 1229352000 5100
3 80 1229341800 1229352600 10800
3 109 1229384700 1229392800 8100
3 109 1229337000 1229344800 7800
3 15 1229344200 1229359200 15000
3 16 1229377500 1229394300 16800
3 12 1229356500 1229366100 9600
3 13 1229382300 1229394600 12300
3 107 1229345700 1229362800 17100
3 65 1229360700 1229370900 10200
3 31 1229348100 1229358300 10200
3 34 1229385300 1229390400 5100
3 85 1229377500 1229388000 10500
3 4 1229365800 1229373000 7200
3 12 1229340300 1229349600 9300
3 28 1229363700 1229367900 4200
3 95 1229343000 1229351700 8700
3 27 1229349900 1229362800 12900
3 47 1229356200 1229364000 7800
3 65 1229343300 1229353500 10200
3 28 1229366700 1229370900 4200
3 109 1229358300 1229366400 8100
3 116 1229386500 1229393400 6900
3 26 1229380800 1229397000 16200
3 28 1229378100 1229382300 4200
3 16 1229354100 1229370600 16500
3 50 1229336100 1229342700 6600
3 97 1229368800 1229372400 3600
3 25 1229382900 1229398800 15900
3 32 1229340300 1229357700 17400
3 20 1229381100 1229390400 9300
3 16 1229364300 1229380800 16500
3 109 1229391300 1229398800 7500
3 4 1229356800 1229364300 7500
3 49 1229361600 1229369700 8100
3 34 1229373600 1229379000 5400
3 80 1229364900 1229376000 11100
3 88 1229343900 1229359500 15600
3 26 1229354400 1229370900 16500
3 110 1229372700 1229379000 6300
3 95 1229366100 1229374500 8400
3 110 1229350500 1229356740 6240
3 47 1229343600 1229351100 7500
3 179 1229349600 1229364900 15300
3 29 1229351700 1229361300 9600
3 78 1229357100 1229367300 10200
3 30 1229385000 1229398800 13800
3 20 1229369700 1229379300 9600
3 110 1229377800 1229384100 6300
3 5 1229366400 1229371200 4800
3 32 1229381100 1229398200 17100
3 34 1229338800 1229343900 5100
3 34 1229357400 1229362500 5100
3 15 1229365800 1229380500 14700
3 25 1229373900 1229390100 16200
3 31 1229383500 1229393700 10200
3 32 1229366400 1229383500 17100
3 30 1229347500 1229361900 14400
3 19 1229388000 1229393400 5400
3 34 1229392800 1229397600 4800
3 88 1229380800 1229396400 15600
3 81 1229339100 1229345400 6300
3 47 1229337300 1229344200 6900
3 15 1229360700 1229375400 14700
3 109 1229343600 1229351400 7800
3 24 1229382300 1229396100 13800
3 31 1229357100 1229367000 9900
3 16 1229346900 1229364000 17100
3 28 1229386800 1229391000 4200
3 50 1229368800 1229376300 7500
3 28 1229358300 1229362500 4200
3 4 1229382600 1229389800 7200
3 27 1229384400 1229397000 12600
3 85 1229348100 1229358900 10800
3 32 1229373000 1229390400 17400
3 26 1229344200 1229360700 16500
3 19 1229355900 1229361300 5400
3 28 1229389200 1229393400 4200
3 20 1229359200 1229368500 9300
3 80 1229377800 1229388600 10800
3 47 1229381700 1229389140 7440
3 80 1229385900 1229396340 10440
3 80 1229360100 1229370900 10800
3 81 1229378700 1229385600 6900
3 28 1229348700 1229352900 4200
3 15 1229339400 1229354100 14700
3 80 1229354400 1229365200 10800
3 83 1229344200 1229360700 16500
3 25 1229343000 1229358900 15900
3 109 1229370600 1229378700 8100
3 16 1229339100 1229355300 16200
3 65 1229375100 1229385300 10200
3 50 1229348400 1229355600 7200
3 7 1229335200 1229344500 9300
3 7 1229337900 1229347500 9600
3 7 1229342100 1229351700 9600
3 7 1229345100 1229354700 9600
3 7 1229349900 1229359500 9600
3 7 1229353200 1229362800 9600
3 7 1229358300 1229367600 9300
3 7 1229361900 1229371500 9600
3 7 1229365500 1229375100 9600
3 7 1229370300 1229379900 9600
3 109 1229363100 1229371200 8100
3 7 1229373900 1229383800 9900
3 47 1229366400 1229374500 8100
3 7 1229376300 1229385900 9600
3 7 1229380200 1229389500 9300
3 7 1229382900 1229392200 9300
3 7 1229388600 1229397600 9000
3 80 1229372100 1229382900 10800
3 78 1229337300 1229347500 10200
3 19 1229369700 1229375100 5400
3 4 1229335800 1229342700 6900
3 24 1229340300 1229354400 14100
3 19 1229340600 1229345700 5100
3 24 1229349600 1229364000 14400
3 65 1229385900 1229396400 10500
3 41 1229378400 1229403240 24840
3 26 1229342400 1229359200 16800
3 26 1229383800 1229400540 16740
3 26 1229369400 1229386200 16800
3 109 1229381700 1229389500 7800
3 49 1229335500 1229343360 7860
3 49 1229348100 1229355720 7620
3 49 1229354700 1229362920 8220
3 49 1229371500 1229380320 8820
3 170 1229377200 1229393640 16440
3 31 1229348700 1229358900 10200
3 31 1229339700 1229349900 10200
3 31 1229353200 1229363220 10020
3 31 1229333400 1229343360 9960
3 31 1229364000 1229373780 9780
3 31 1229375460 1229385960 10500
3 47 1229385300 1229394900 9600
3 47 1229354100 1229362620 8520
3 47 1229372400 1229383320 10920
3 47 1229379000 1229388840 9840
3 47 1229347200 1229355000 7800
3 47 1229337000 1229344380 7380
3 47 1229366700 1229377020 10320
3 47 1229376000 1229386320 10320
3 47 1229359500 1229368860 9360
3 31 1229382300 1229392260 9960
93 72 1229334300 1229341800 7500
93 10 1229381100 1229384400 3300
93 10 1229367000 1229370000 3000
93 10 1229349000 1229352300 3300
93 10 1229333100 1229336400 3300
93 77 1229343600 1229349900 6300
93 77 1229378700 1229385000 6300
93 15 1229358600 1229378400 19800
93 20 1229371500 1229378700 7200
93 20 1229336100 1229343600 7500
93 21 1229373600 1229381700 8100
93 21 1229337000 1229345100 8100
93 29 1229354700 1229362500 7800
93 47 1229332500 1229337240 4740
93 31 1229331480 1229344080 12600
93 31 1229369700 1229382720 13020
93 2 1229362800 1229367600 4800
93 2 1229343840 1229348940 5100
93 33 1229356440 1229359860 3420
93 33 1229347380 1229351340 3960
93 33 1229380440 1229384040 3600
93 3 1229340060 1229348580 8520
93 3 1229360280 1229368800 8520
93 48 1229371080 1229378100 7020
93 2 1229336400 1229341200 4800
93 2 1229366700 1229371320 4620
93 2 1229350440 1229355060 4620
93 2 1229359500 1229363940 4440
93 4 1229367600 1229374740 7140
93 4 1229372280 1229379480 7200
93 4 1229353800 1229360400 6600
93 4 1229331000 1229337900 6900
93 4 1229335200 1229342400 7200
93 4 1229361180 1229369220 8040
93 4 1229344500 1229351340 6840
93 4 1229379600 1229386920 7320
93 5 1229369040 1229376540 7500
93 105 1229336100 1229345100 9000
93 7 1229336700 1229350200 13500
93 7 1229374200 1229387700 13500
271 23 1229341800 1229345520 3720
271 23 1229373180 1229376300 3120
271 32 1229384400 1229391600 7200
271 32 1229350680 1229357880 7200
58 59 1229396880 1229399640 2760
58 41 1229379060 1229384400 5340
58 59 1229354820 1229357580 2760
257 16 1229382900 1229385420 2520
257 16 1229358060 1229360580 2520
257 16 1229371140 1229373660 2520
257 16 1229344800 1229347320 2520
85 10 1229335800 1229344200 8400
85 10 1229343900 1229352300 8400
85 10 1229361900 1229370300 8400
85 185 1229355300 1229364900 9600
85 185 1229380200 1229389800 9600
85 185 1229340300 1229349900 9600
85 50 1229337600 1229347200 9600
85 50 1229369700 1229379600 9900
85 29 1229334000 1229337000 3000
85 29 1229347800 1229350800 3000
85 29 1229374200 1229377200 3000
85 29 1229357400 1229360400 3000
85 31 1229350500 1229360940 10440
85 31 1229372400 1229381400 9000
85 1 1229353200 1229363100 9900
85 48 1229373900 1229383200 9300
85 2 1229379000 1229385780 6780
85 2 1229333400 1229340240 6840
85 2 1229346900 1229353680 6780
85 2 1229340900 1229347680 6780
85 2 1229358600 1229365500 6900
85 110 1229353200 1229361240 8040
85 110 1229366400 1229374680 8280
85 110 1229374500 1229382660 8160
85 50 1229360100 1229369100 9000
85 50 1229337900 1229347320 9420
85 50 1229353500 1229362680 9180
85 4 1229377500 1229384340 6840
85 4 1229353500 1229360160 6660
85 4 1229367960 1229374800 6840
85 109 1229350500 1229361480 10980
85 109 1229379600 1229390640 11040
85 103 1229350500 1229360700 10200
85 79 1229336100 1229346600 10500
85 79 1229349000 1229359080 10080
85 79 1229363100 1229373360 10260
85 79 1229376000 1229386260 10260
85 4 1229372400 1229379420 7020
85 4 1229349480 1229355900 6420
